tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
490,10/1/2024 9:27,10/1/2024 9:35,Rtd,Rotterdam Centraal,51.9225,4.467167,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,858,Customer,1973,1
488,10/1/2024 9:31,10/1/2024 9:39,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,1139,Subscriber,1987,1
465,10/1/2024 9:32,10/1/2024 9:39,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1096,Customer,1992,2
92,10/1/2024 9:34,10/1/2024 9:36,Asd,Amsterdam Centraal,52.379189,4.899431,141,Kendall Street,42.36356016,-71.08216792,777,Customer,1993,1
371,10/1/2024 9:36,10/1/2024 9:42,Rtd,Rotterdam Centraal,51.9225,4.467167,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,755,Customer,1983,1
312,10/1/2024 9:37,10/1/2024 9:43,Uto,Utrecht Overvecht,52.113333,5.111111,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1118,Subscriber,1984,1
450,10/1/2024 9:38,10/1/2024 9:46,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,1005,Subscriber,1983,1
379,10/1/2024 9:39,10/1/2024 9:45,Nm,Nijmegen Station,51.841111,5.854167,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,655,Subscriber,1989,2
236,10/1/2024 9:40,10/1/2024 9:44,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1266,Subscriber,1990,1
449,10/1/2024 9:41,10/1/2024 9:49,Rtd,Rotterdam Centraal,51.9225,4.467167,107,Ames St at Main St,42.3625,-71.08822,1102,Subscriber,1974,1
908,10/1/2024 9:47,10/1/2024 10:03,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,141,Kendall Street,42.36356016,-71.08216792,771,Subscriber,1973,1
297,10/1/2024 9:50,10/1/2024 9:55,Rtd,Rotterdam Centraal,51.9225,4.467167,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1280,Customer,1987,2
740,10/1/2024 9:56,10/1/2024 10:08,Nm,Nijmegen Station,51.841111,5.854167,141,Kendall Street,42.36356016,-71.08216792,1292,Customer,1978,1
169,10/1/2024 9:58,10/1/2024 10:00,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,143,EF - North Point Park,42.369885,-71.069957,1276,Subscriber,1986,1
395,10/1/2024 10:05,10/1/2024 10:11,Ut,Utrecht Centraal,52.089444,5.110278,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,917,Subscriber,1985,2
524,10/1/2024 10:05,10/1/2024 10:14,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1265,Subscriber,1974,1
829,10/1/2024 10:05,10/1/2024 10:19,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1004,Customer,1946,1
322,10/1/2024 10:07,10/1/2024 10:12,Gvc,The Hague Centraal,52.084167,4.324722,107,Ames St at Main St,42.3625,-71.08822,647,Subscriber,1984,1
344,10/1/2024 10:08,10/1/2024 10:13,Ut,Utrecht Centraal,52.089444,5.110278,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1098,Subscriber,1992,1
382,10/1/2024 10:09,10/1/2024 10:16,Ut,Utrecht Centraal,52.089444,5.110278,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,893,Subscriber,1986,1
348,10/1/2024 10:09,10/1/2024 10:15,GV,The Hague Hollands Spoor,52.070833,4.322222,107,Ames St at Main St,42.3625,-71.08822,782,Subscriber,1988,1
834,10/1/2024 10:13,10/1/2024 10:27,Asd,Amsterdam Centraal,52.379189,4.899431,107,Ames St at Main St,42.3625,-71.08822,1005,Subscriber,1983,1
189,10/1/2024 10:13,10/1/2024 10:17,Asdz,Amsterdam Zuid,52.338602,4.871978,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,873,Customer,1987,1
222,10/1/2024 10:15,10/1/2024 10:19,143,EF - North Point Park,42.369885,-71.069957,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,682,Customer,1970,1
650,10/1/2024 10:22,10/1/2024 10:32,Rtd,Rotterdam Centraal,51.9225,4.467167,107,Ames St at Main St,42.3625,-71.08822,1087,Subscriber,1990,1
520,10/1/2024 10:32,10/1/2024 10:41,Asdz,Amsterdam Zuid,52.338602,4.871978,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,797,Subscriber,1983,1
688,10/1/2024 10:39,10/1/2024 10:50,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,107,Ames St at Main St,42.3625,-71.08822,1313,Subscriber,1982,1
195,10/1/2024 10:40,10/1/2024 10:43,Ams,Amsterdam Amstel,52.346587,4.918684,107,Ames St at Main St,42.3625,-71.08822,1098,Subscriber,1968,1
1277,10/1/2024 10:41,10/1/2024 11:03,142,Alewife Station at Russell Field,42.396105,-71.139459,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1274,Subscriber,1979,1
401,10/1/2024 10:47,10/1/2024 10:53,Ut,Utrecht Centraal,52.089444,5.110278,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1295,Customer,1984,1
555,10/1/2024 10:51,10/1/2024 11:01,Rtd,Rotterdam Centraal,51.9225,4.467167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,883,Subscriber,1987,1
170,10/1/2024 10:55,10/1/2024 10:58,Asd,Amsterdam Centraal,52.379189,4.899431,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1098,Subscriber,1968,1
292,10/1/2024 10:58,10/1/2024 11:03,Rtd,Rotterdam Centraal,51.9225,4.467167,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,949,Subscriber,1988,1
516,10/1/2024 11:00,10/1/2024 11:09,Ah,Arnhem Centraal,51.985,5.898611,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1004,Customer,1946,1
284,10/1/2024 11:02,10/1/2024 11:07,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,766,Subscriber,1982,1
289,10/1/2024 11:07,10/1/2024 11:12,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,725,Customer,1996,1
372,10/1/2024 11:12,10/1/2024 11:18,Ut,Utrecht Centraal,52.089444,5.110278,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,708,Subscriber,1987,1
308,10/1/2024 11:14,10/1/2024 11:20,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,917,Subscriber,1974,2
167,10/1/2024 11:18,10/1/2024 11:21,Ut,Utrecht Centraal,52.089444,5.110278,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,948,Subscriber,1988,1
436,10/1/2024 11:21,10/1/2024 11:29,Ams,Amsterdam Amstel,52.346587,4.918684,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1091,Customer,1983,1
460,10/1/2024 11:22,10/1/2024 11:29,Ut,Utrecht Centraal,52.089444,5.110278,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,871,Customer,1968,1
988,10/1/2024 11:22,10/1/2024 11:38,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,763,Subscriber,1985,1
602,10/1/2024 11:26,10/1/2024 11:36,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,107,Ames St at Main St,42.3625,-71.08822,1004,Customer,1946,1
124,10/1/2024 11:26,10/1/2024 11:28,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,655,Subscriber,1970,1
727,10/1/2024 11:29,10/1/2024 11:41,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,670,Subscriber,1966,2
743,10/1/2024 11:33,10/1/2024 11:45,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,990,Subscriber,1985,1
331,10/1/2024 11:35,10/1/2024 11:40,GV,The Hague Hollands Spoor,52.070833,4.322222,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1111,Subscriber,1988,1
694,10/1/2024 11:37,10/1/2024 11:49,115,Porter Square Station,42.387995,-71.119084,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1089,Subscriber,1967,1
470,10/1/2024 11:37,10/1/2024 11:45,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,682,Customer,1964,1
465,10/1/2024 11:43,10/1/2024 11:50,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1301,Subscriber,1984,1
666,10/1/2024 11:44,10/1/2024 11:55,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,797,Subscriber,1983,1
308,10/1/2024 11:48,10/1/2024 11:53,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,1275,Subscriber,1993,1
631,10/1/2024 11:49,10/1/2024 12:00,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1075,Subscriber,1974,2
81,10/1/2024 11:51,10/1/2024 11:53,Gvc,The Hague Centraal,52.084167,4.324722,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1011,Customer,1982,1
232,10/1/2024 11:59,10/1/2024 12:03,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,883,Subscriber,1982,1
272,10/1/2024 12:02,10/1/2024 12:07,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,647,Subscriber,1984,1
433,10/1/2024 12:08,10/1/2024 12:15,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1002,Customer,1973,1
384,10/1/2024 12:15,10/1/2024 12:21,Rtb,Rotterdam Blaak,51.920582,4.486082,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1080,Subscriber,1991,2
943,10/1/2024 12:19,10/1/2024 12:35,Asd,Amsterdam Centraal,52.379189,4.899431,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1313,Subscriber,1982,1
518,10/1/2024 12:27,10/1/2024 12:36,Asd,Amsterdam Centraal,52.379189,4.899431,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,741,Customer,1991,2
361,10/1/2024 12:34,10/1/2024 12:40,GV,The Hague Hollands Spoor,52.070833,4.322222,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,875,Subscriber,1983,1
789,10/1/2024 12:43,10/1/2024 12:56,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,871,Subscriber,1970,1
193,10/1/2024 12:47,10/1/2024 12:50,Asd,Amsterdam Centraal,52.379189,4.899431,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1023,Subscriber,1975,1
439,10/1/2024 12:48,10/1/2024 12:55,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,784,Customer,1988,1
444,10/1/2024 12:49,10/1/2024 12:56,Rtd,Rotterdam Centraal,51.9225,4.467167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,783,Subscriber,1956,1
403,10/1/2024 12:49,10/1/2024 12:56,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1075,Subscriber,1985,1
574,10/1/2024 12:49,10/1/2024 12:59,GV,The Hague Hollands Spoor,52.070833,4.322222,107,Ames St at Main St,42.3625,-71.08822,948,Subscriber,1956,2
732,10/1/2024 12:51,10/1/2024 13:03,Uto,Utrecht Overvecht,52.113333,5.111111,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,741,Customer,1991,2
341,10/1/2024 12:56,10/1/2024 13:01,Ah,Arnhem Centraal,51.985,5.898611,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1282,Customer,1968,1
262,10/1/2024 12:57,10/1/2024 13:01,Rtd,Rotterdam Centraal,51.9225,4.467167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1103,Customer,1978,1
475,10/1/2024 13:12,10/1/2024 13:20,Asd,Amsterdam Centraal,52.379189,4.899431,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,948,Subscriber,1956,2
294,10/1/2024 13:27,10/1/2024 13:32,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,708,Subscriber,1987,1
344,10/1/2024 13:29,10/1/2024 13:35,Asdz,Amsterdam Zuid,52.338602,4.871978,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1107,Subscriber,1984,1
688,10/1/2024 13:34,10/1/2024 13:45,Asdz,Amsterdam Zuid,52.338602,4.871978,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,893,Customer,1964,1
599,10/1/2024 13:47,10/1/2024 13:57,Asdz,Amsterdam Zuid,52.338602,4.871978,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,935,Subscriber,1968,1
866,10/1/2024 13:56,10/1/2024 14:10,Gvc,The Hague Centraal,52.084167,4.324722,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1108,Customer,1950,1
653,10/1/2024 13:57,10/1/2024 14:08,Asdz,Amsterdam Zuid,52.338602,4.871978,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,682,Subscriber,1990,1
475,10/1/2024 13:57,10/1/2024 14:05,117,Binney St / Sixth St,42.366095,-71.086388,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1268,Customer,1978,1
458,10/1/2024 14:00,10/1/2024 14:08,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,107,Ames St at Main St,42.3625,-71.08822,741,Customer,1991,2
231,10/1/2024 14:02,10/1/2024 14:06,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1277,Subscriber,1971,1
274,10/1/2024 14:10,10/1/2024 14:15,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,797,Subscriber,1984,1
349,10/1/2024 14:11,10/1/2024 14:17,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,637,Subscriber,1988,2
504,10/1/2024 14:13,10/1/2024 14:21,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1265,Subscriber,1974,1
256,10/1/2024 14:16,10/1/2024 14:20,Gvc,The Hague Centraal,52.084167,4.324722,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1304,Subscriber,1993,1
1191,10/1/2024 14:16,10/1/2024 14:35,Asd,Amsterdam Centraal,52.379189,4.899431,107,Ames St at Main St,42.3625,-71.08822,708,Subscriber,1988,1
662,10/1/2024 14:18,10/1/2024 14:29,Asdz,Amsterdam Zuid,52.338602,4.871978,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1100,Subscriber,1967,1
598,10/1/2024 14:18,10/1/2024 14:28,Asdz,Amsterdam Zuid,52.338602,4.871978,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,736,Subscriber,1991,2
410,10/1/2024 14:25,10/1/2024 14:32,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,858,Customer,1983,1
391,10/1/2024 14:33,10/1/2024 14:40,Ut,Utrecht Centraal,52.089444,5.110278,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1100,Customer,1983,1
102,10/1/2024 14:38,10/1/2024 14:40,141,Kendall Street,42.36356016,-71.08216792,107,Ames St at Main St,42.3625,-71.08822,1286,Customer,1993,1
880,10/1/2024 14:38,10/1/2024 14:53,Rtb,Rotterdam Blaak,51.920582,4.486082,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,735,Subscriber,1981,2
177,10/1/2024 14:41,10/1/2024 14:43,GV,The Hague Hollands Spoor,52.070833,4.322222,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,935,Subscriber,1977,1
485,10/1/2024 14:41,10/1/2024 14:49,Ut,Utrecht Centraal,52.089444,5.110278,117,Binney St / Sixth St,42.366095,-71.086388,1268,Customer,1978,1
868,10/1/2024 14:45,10/1/2024 14:59,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,681,Subscriber,\N,0
1311,10/1/2024 14:47,10/1/2024 15:08,115,Porter Square Station,42.387995,-71.119084,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1324,Subscriber,1987,1
127,10/1/2024 14:57,10/1/2024 14:59,Ams,Amsterdam Amstel,52.346587,4.918684,107,Ames St at Main St,42.3625,-71.08822,990,Subscriber,1984,1
114,10/1/2024 14:59,10/1/2024 15:01,Asd,Amsterdam Centraal,52.379189,4.899431,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,708,Subscriber,1984,1
601,10/1/2024 15:02,10/1/2024 15:12,Ah,Arnhem Centraal,51.985,5.898611,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,635,Subscriber,1964,1
1468,10/1/2024 15:09,10/1/2024 15:33,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1075,Subscriber,1987,1
139,10/1/2024 15:14,10/1/2024 15:17,Asd,Amsterdam Centraal,52.379189,4.899431,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,797,Subscriber,1984,1
472,10/1/2024 15:17,10/1/2024 15:24,Ut,Utrecht Centraal,52.089444,5.110278,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1282,Subscriber,1967,1
821,10/1/2024 15:18,10/1/2024 15:31,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,681,Subscriber,\N,0
336,10/1/2024 15:22,10/1/2024 15:28,Asdz,Amsterdam Zuid,52.338602,4.871978,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1304,Subscriber,1993,1
630,10/1/2024 15:33,10/1/2024 15:44,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,635,Subscriber,1964,1
523,10/1/2024 15:39,10/1/2024 15:48,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,735,Customer,1987,1
388,10/1/2024 15:44,10/1/2024 15:50,Ah,Arnhem Centraal,51.985,5.898611,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,655,Subscriber,1992,1
1094,10/1/2024 15:44,10/1/2024 16:02,Asd,Amsterdam Centraal,52.379189,4.899431,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,741,Subscriber,1986,1
373,10/1/2024 15:55,10/1/2024 16:02,Rtd,Rotterdam Centraal,51.9225,4.467167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1006,Subscriber,1986,1
303,10/1/2024 16:02,10/1/2024 16:07,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,115,Porter Square Station,42.387995,-71.119084,1302,Subscriber,1966,1
220,10/1/2024 16:03,10/1/2024 16:07,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,655,Subscriber,1992,1
162,10/1/2024 16:06,10/1/2024 16:09,Ah,Arnhem Centraal,51.985,5.898611,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,659,Subscriber,1983,1
195,10/1/2024 16:06,10/1/2024 16:10,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,888,Subscriber,1980,1
262,10/1/2024 16:08,10/1/2024 16:12,Nm,Nijmegen Station,51.841111,5.854167,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,935,Customer,1954,1
599,10/1/2024 16:09,10/1/2024 16:19,Nm,Nijmegen Station,51.841111,5.854167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,681,Customer,1969,2
617,10/1/2024 16:11,10/1/2024 16:21,Asdz,Amsterdam Zuid,52.338602,4.871978,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1291,Customer,1977,1
799,10/1/2024 16:11,10/1/2024 16:24,115,Porter Square Station,42.387995,-71.119084,115,Porter Square Station,42.387995,-71.119084,744,Customer,1972,1
581,10/1/2024 16:14,10/1/2024 16:24,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,736,Subscriber,1991,2
203,10/1/2024 16:17,10/1/2024 16:20,Asdz,Amsterdam Zuid,52.338602,4.871978,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,635,Subscriber,1964,1
166,10/1/2024 16:23,10/1/2024 16:25,Ams,Amsterdam Amstel,52.346587,4.918684,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,635,Customer,1964,1
360,10/1/2024 16:23,10/1/2024 16:29,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,115,Porter Square Station,42.387995,-71.119084,750,Customer,1962,2
