tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid
492,10/1/2024 6:52,10/1/2024 7:00,Nm,Nijmegen Station,51.841111,5.854167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,801
228,10/1/2024 6:56,10/1/2024 6:59,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,777
482,10/1/2024 7:02,10/1/2024 7:10,Rtd,Rotterdam Centraal,51.9225,4.467167,107,Ames St at Main St,42.3625,-71.08822,671
213,10/1/2024 7:04,10/1/2024 7:07,Nm,Nijmegen Station,51.841111,5.854167,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1110
607,10/1/2024 7:29,10/1/2024 7:39,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1080
198,10/1/2024 7:31,10/1/2024 7:34,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1100
559,10/1/2024 7:31,10/1/2024 7:41,143,EF - North Point Park,42.369885,-71.069957,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,990
1540,10/1/2024 7:38,10/1/2024 8:04,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,142,Alewife Station at Russell Field,42.396105,-71.139459,756
604,10/1/2024 7:40,10/1/2024 7:50,Ut,Utrecht Centraal,52.089444,5.110278,141,Kendall Street,42.36356016,-71.08216792,1100
647,10/1/2024 7:50,10/1/2024 8:01,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1044
572,10/1/2024 7:55,10/1/2024 8:05,Rtd,Rotterdam Centraal,51.9225,4.467167,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,880
236,10/1/2024 7:57,10/1/2024 8:01,Gvc,The Hague Centraal,52.084167,4.324722,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1096
553,10/1/2024 7:58,10/1/2024 8:07,Nm,Nijmegen Station,51.841111,5.854167,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1082
145,10/1/2024 8:02,10/1/2024 8:05,Asd,Amsterdam Centraal,52.379189,4.899431,141,Kendall Street,42.36356016,-71.08216792,671
512,10/1/2024 8:03,10/1/2024 8:11,Gvc,The Hague Centraal,52.084167,4.324722,107,Ames St at Main St,42.3625,-71.08822,1278
269,10/1/2024 8:05,10/1/2024 8:10,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,813
1013,10/1/2024 8:15,10/1/2024 8:32,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1074
760,10/1/2024 8:21,10/1/2024 8:34,Rtd,Rotterdam Centraal,51.9225,4.467167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1046
514,10/1/2024 8:21,10/1/2024 8:30,Rtb,Rotterdam Blaak,51.920582,4.486082,107,Ames St at Main St,42.3625,-71.08822,1081
917,10/1/2024 8:27,10/1/2024 8:42,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,117,Binney St / Sixth St,42.366095,-71.086388,880
675,10/1/2024 8:29,10/1/2024 8:40,GV,The Hague Hollands Spoor,52.070833,4.322222,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,683
392,10/1/2024 8:30,10/1/2024 8:37,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,141,Kendall Street,42.36356016,-71.08216792,806
951,10/1/2024 8:31,10/1/2024 8:47,Nm,Nijmegen Station,51.841111,5.854167,143,EF - North Point Park,42.369885,-71.069957,1044
514,10/1/2024 8:32,10/1/2024 8:40,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,682
287,10/1/2024 8:32,10/1/2024 8:37,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,889
844,10/1/2024 8:33,10/1/2024 8:47,Rtd,Rotterdam Centraal,51.9225,4.467167,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,893
324,10/1/2024 8:34,10/1/2024 8:39,GV,The Hague Hollands Spoor,52.070833,4.322222,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,741
493,10/1/2024 8:43,10/1/2024 8:51,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,945
181,10/1/2024 8:43,10/1/2024 8:46,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,876
350,10/1/2024 8:44,10/1/2024 8:50,Rtd,Rotterdam Centraal,51.9225,4.467167,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1269
405,10/1/2024 8:44,10/1/2024 8:51,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,665
207,10/1/2024 8:47,10/1/2024 8:51,Nm,Nijmegen Station,51.841111,5.854167,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,917
351,10/1/2024 8:48,10/1/2024 8:54,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,142,Alewife Station at Russell Field,42.396105,-71.139459,1314
647,10/1/2024 8:48,10/1/2024 8:59,Rtb,Rotterdam Blaak,51.920582,4.486082,107,Ames St at Main St,42.3625,-71.08822,1271
795,10/1/2024 8:52,10/1/2024 9:05,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,650
399,10/1/2024 8:52,10/1/2024 8:59,Asd,Amsterdam Centraal,52.379189,4.899431,143,EF - North Point Park,42.369885,-71.069957,1081
589,10/1/2024 8:53,10/1/2024 9:03,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,948
381,10/1/2024 8:54,10/1/2024 9:01,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1289
252,10/1/2024 8:55,10/1/2024 8:59,Ut,Utrecht Centraal,52.089444,5.110278,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1096
524,10/1/2024 8:55,10/1/2024 9:04,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,1095
353,10/1/2024 8:55,10/1/2024 9:01,Gvc,The Hague Centraal,52.084167,4.324722,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,780
357,10/1/2024 8:57,10/1/2024 9:03,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,887
632,10/1/2024 8:58,10/1/2024 9:08,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,107,Ames St at Main St,42.3625,-71.08822,1286
450,10/1/2024 9:00,10/1/2024 9:08,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1140
387,10/1/2024 9:02,10/1/2024 9:09,Rtd,Rotterdam Centraal,51.9225,4.467167,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1005
440,10/1/2024 9:04,10/1/2024 9:11,Ut,Utrecht Centraal,52.089444,5.110278,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,876
779,10/1/2024 9:07,10/1/2024 9:20,Ut,Utrecht Centraal,52.089444,5.110278,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,763
523,10/1/2024 9:07,10/1/2024 9:16,Ut,Utrecht Centraal,52.089444,5.110278,141,Kendall Street,42.36356016,-71.08216792,887
602,10/1/2024 9:08,10/1/2024 9:18,115,Porter Square Station,42.387995,-71.119084,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,873
176,10/1/2024 9:12,10/1/2024 9:15,Ut,Utrecht Centraal,52.089444,5.110278,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,802
307,10/1/2024 9:13,10/1/2024 9:18,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,691
614,10/1/2024 9:21,10/1/2024 9:31,Rtd,Rotterdam Centraal,51.9225,4.467167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1282
369,10/1/2024 9:22,10/1/2024 9:28,Ut,Utrecht Centraal,52.089444,5.110278,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1056
326,10/1/2024 9:23,10/1/2024 9:28,115,Porter Square Station,42.387995,-71.119084,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,759
314,10/1/2024 9:23,10/1/2024 9:28,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,932
678,10/1/2024 9:29,10/1/2024 9:41,Rtd,Rotterdam Centraal,51.9225,4.467167,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,943
577,10/1/2024 9:32,10/1/2024 9:42,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1291
671,10/1/2024 9:35,10/1/2024 9:46,Asdz,Amsterdam Zuid,52.338602,4.871978,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1113
398,10/1/2024 9:40,10/1/2024 9:46,Rtd,Rotterdam Centraal,51.9225,4.467167,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,961
508,10/1/2024 9:40,10/1/2024 9:48,Rtd,Rotterdam Centraal,51.9225,4.467167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,732
572,10/1/2024 9:41,10/1/2024 9:50,Rtd,Rotterdam Centraal,51.9225,4.467167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,762
436,10/1/2024 9:44,10/1/2024 9:52,Ut,Utrecht Centraal,52.089444,5.110278,107,Ames St at Main St,42.3625,-71.08822,766
440,10/1/2024 9:49,10/1/2024 9:56,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,705
996,10/1/2024 9:50,10/1/2024 10:06,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,141,Kendall Street,42.36356016,-71.08216792,889
731,10/1/2024 9:50,10/1/2024 10:02,Gvc,The Hague Centraal,52.084167,4.324722,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,802
772,10/1/2024 9:52,10/1/2024 10:05,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,796
90,10/1/2024 9:57,10/1/2024 9:59,Asd,Amsterdam Centraal,52.379189,4.899431,141,Kendall Street,42.36356016,-71.08216792,1286
153,10/1/2024 9:58,10/1/2024 10:00,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,143,EF - North Point Park,42.369885,-71.069957,1289
270,10/1/2024 9:58,10/1/2024 10:03,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1074
502,10/1/2024 9:59,10/1/2024 10:08,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,706
920,10/1/2024 10:09,10/1/2024 10:25,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1293
477,10/1/2024 10:14,10/1/2024 10:22,Rtb,Rotterdam Blaak,51.920582,4.486082,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,961
432,10/1/2024 10:16,10/1/2024 10:23,Ut,Utrecht Centraal,52.089444,5.110278,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,656
272,10/1/2024 10:19,10/1/2024 10:24,Nm,Nijmegen Station,51.841111,5.854167,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,822
352,10/1/2024 10:25,10/1/2024 10:31,Rtb,Rotterdam Blaak,51.920582,4.486082,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1269
534,10/1/2024 10:32,10/1/2024 10:41,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,659
298,10/1/2024 10:33,10/1/2024 10:38,Rtd,Rotterdam Centraal,51.9225,4.467167,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1103
888,10/1/2024 10:39,10/1/2024 10:53,Ut,Utrecht Centraal,52.089444,5.110278,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,679
803,10/1/2024 10:40,10/1/2024 10:54,Rtd,Rotterdam Centraal,51.9225,4.467167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,734
384,10/1/2024 10:50,10/1/2024 10:56,Ut,Utrecht Centraal,52.089444,5.110278,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,739
470,10/1/2024 10:50,10/1/2024 10:58,Ams,Amsterdam Amstel,52.346587,4.918684,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,732
417,10/1/2024 10:51,10/1/2024 10:58,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1112
629,10/1/2024 10:52,10/1/2024 11:03,Ah,Arnhem Centraal,51.985,5.898611,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,932
255,10/1/2024 10:53,10/1/2024 10:57,Gvc,The Hague Centraal,52.084167,4.324722,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1096
282,10/1/2024 10:54,10/1/2024 10:59,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1095
342,10/1/2024 10:58,10/1/2024 11:04,Uto,Utrecht Overvecht,52.113333,5.111111,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,796
338,10/1/2024 11:04,10/1/2024 11:10,GV,The Hague Hollands Spoor,52.070833,4.322222,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1141
556,10/1/2024 11:06,10/1/2024 11:15,Ams,Amsterdam Amstel,52.346587,4.918684,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,739
248,10/1/2024 11:06,10/1/2024 11:10,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,1095
353,10/1/2024 11:07,10/1/2024 11:13,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1057
396,10/1/2024 11:17,10/1/2024 11:24,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1301
500,10/1/2024 11:47,10/1/2024 11:56,Uto,Utrecht Overvecht,52.113333,5.111111,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,895
323,10/1/2024 11:52,10/1/2024 11:57,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,796
418,10/1/2024 11:55,10/1/2024 12:02,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1087
209,10/1/2024 12:07,10/1/2024 12:11,Asd,Amsterdam Centraal,52.379189,4.899431,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1278
709,10/1/2024 12:11,10/1/2024 12:23,Nm,Nijmegen Station,51.841111,5.854167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,753
252,10/1/2024 12:11,10/1/2024 12:15,Gvc,The Hague Centraal,52.084167,4.324722,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,932
226,10/1/2024 12:13,10/1/2024 12:17,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1083
202,10/1/2024 12:15,10/1/2024 12:19,Uto,Utrecht Overvecht,52.113333,5.111111,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1278
299,10/1/2024 12:16,10/1/2024 12:21,Ams,Amsterdam Amstel,52.346587,4.918684,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,703
678,10/1/2024 12:18,10/1/2024 12:29,140,Danehy Park,42.388966,-71.132788,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,637
886,10/1/2024 12:20,10/1/2024 12:35,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,777
1478,10/1/2024 12:28,10/1/2024 12:53,Asdz,Amsterdam Zuid,52.338602,4.871978,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1096
573,10/1/2024 12:35,10/1/2024 12:44,Rtd,Rotterdam Centraal,51.9225,4.467167,107,Ames St at Main St,42.3625,-71.08822,892
232,10/1/2024 12:42,10/1/2024 12:46,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,141,Kendall Street,42.36356016,-71.08216792,1010
646,10/1/2024 12:48,10/1/2024 12:59,Uto,Utrecht Overvecht,52.113333,5.111111,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1083
634,10/1/2024 12:48,10/1/2024 12:59,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1268
375,10/1/2024 12:48,10/1/2024 12:54,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,667
439,10/1/2024 12:50,10/1/2024 12:57,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,706
160,10/1/2024 12:50,10/1/2024 12:53,GV,The Hague Hollands Spoor,52.070833,4.322222,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1031
242,10/1/2024 12:53,10/1/2024 12:57,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,733
273,10/1/2024 12:59,10/1/2024 13:03,Ah,Arnhem Centraal,51.985,5.898611,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,861
292,10/1/2024 12:59,10/1/2024 13:04,Uto,Utrecht Overvecht,52.113333,5.111111,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1077
1864,10/1/2024 12:59,10/1/2024 13:30,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1103
213,10/1/2024 13:14,10/1/2024 13:17,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,733
180,10/1/2024 13:23,10/1/2024 13:26,Nm,Nijmegen Station,51.841111,5.854167,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1031
626,10/1/2024 13:34,10/1/2024 13:45,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1083
136,10/1/2024 13:37,10/1/2024 13:39,GV,The Hague Hollands Spoor,52.070833,4.322222,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1031
1422,10/1/2024 13:46,10/1/2024 14:10,Ah,Arnhem Centraal,51.985,5.898611,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,961
90,10/1/2024 13:47,10/1/2024 13:49,141,Kendall Street,42.36356016,-71.08216792,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,670
453,10/1/2024 13:50,10/1/2024 13:57,Ah,Arnhem Centraal,51.985,5.898611,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,667
423,10/1/2024 13:51,10/1/2024 13:58,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1301
932,10/1/2024 13:51,10/1/2024 14:06,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1112
687,10/1/2024 13:55,10/1/2024 14:06,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,650
316,10/1/2024 13:56,10/1/2024 14:01,Ams,Amsterdam Amstel,52.346587,4.918684,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1056
121,10/1/2024 13:57,10/1/2024 13:59,Rtb,Rotterdam Blaak,51.920582,4.486082,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,666
300,10/1/2024 14:03,10/1/2024 14:08,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1106
92,10/1/2024 14:08,10/1/2024 14:10,Gvc,The Hague Centraal,52.084167,4.324722,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1312
366,10/1/2024 14:11,10/1/2024 14:18,Gvc,The Hague Centraal,52.084167,4.324722,107,Ames St at Main St,42.3625,-71.08822,666
344,10/1/2024 14:15,10/1/2024 14:21,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1077
333,10/1/2024 14:17,10/1/2024 14:23,Rtd,Rotterdam Centraal,51.9225,4.467167,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,667
