starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid
10-04-2024 00:41:35,10-04-2024 19:48:22,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1665
10-03-2024 22:47:23,10-04-2024 05:36:43,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1211
10-04-2024 02:47:57,10-04-2024 07:03:42,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1902
10-03-2024 01:20:20,10-04-2024 14:52:00,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1027
10-04-2024 18:02:31,10-04-2024 22:35:17,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1446
10-03-2024 19:15:55,10-04-2024 17:29:07,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1570
10-04-2024 05:02:32,10-04-2024 08:29:24,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1884
10-04-2024 20:01:00,10-04-2024 23:35:26,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1595
10-01-2024 07:18:05,10-01-2024 10:09:19,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1291
10-01-2024 00:45:29,10-04-2024 01:27:44,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1700
10-03-2024 02:11:11,10-04-2024 10:30:23,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1043
10-01-2024 06:00:21,10-02-2024 11:27:32,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1523
10-04-2024 16:39:20,10-04-2024 19:56:59,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1940
10-03-2024 09:57:19,10-03-2024 15:59:43,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1717
10-02-2024 06:58:17,10-03-2024 01:32:34,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1889
10-03-2024 11:04:53,10-04-2024 23:36:26,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1862
10-02-2024 03:33:49,10-04-2024 22:05:38,Uto,Utrecht Overvecht,52.113333,5.111111,GV,The Hague Hollands Spoor,52.070833,4.322222,1094
10-04-2024 22:57:12,10-04-2024 23:51:29,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1437
10-03-2024 13:03:15,10-04-2024 19:07:21,GV,The Hague Hollands Spoor,52.070833,4.322222,Ams,Amsterdam Amstel,52.346587,4.918684,1665
10-04-2024 12:36:11,10-04-2024 12:45:38,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1931
10-04-2024 04:07:10,10-04-2024 14:38:17,Asd,Amsterdam Centraal,52.379189,4.899431,Rtb,Rotterdam Blaak,51.920582,4.486082,1950
10-04-2024 18:04:44,10-04-2024 21:48:20,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1734
10-01-2024 10:41:39,10-04-2024 21:22:50,Ams,Amsterdam Amstel,52.346587,4.918684,Nm,Nijmegen Station,51.841111,5.854167,1750
10-04-2024 18:59:57,10-04-2024 21:24:21,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1350
10-03-2024 04:14:48,10-03-2024 21:14:20,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1344
10-01-2024 21:38:43,10-03-2024 09:49:11,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1392
10-01-2024 21:44:23,10-02-2024 03:09:54,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1219
10-01-2024 09:57:35,10-03-2024 12:37:53,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1343
10-01-2024 14:42:03,10-03-2024 01:00:10,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1151
10-01-2024 00:12:55,10-04-2024 18:34:20,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1563
10-02-2024 13:20:33,10-04-2024 00:11:04,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1435
10-03-2024 09:12:07,10-04-2024 17:04:11,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1498
10-04-2024 05:28:30,10-04-2024 22:30:57,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1052
10-04-2024 19:29:41,10-04-2024 20:50:07,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1681
10-03-2024 17:21:38,10-04-2024 17:09:51,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1302
10-01-2024 05:20:32,10-02-2024 14:56:54,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1721
10-02-2024 20:13:01,10-02-2024 22:21:35,Uto,Utrecht Overvecht,52.113333,5.111111,GV,The Hague Hollands Spoor,52.070833,4.322222,1723
10-03-2024 05:36:35,10-03-2024 23:52:08,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1292
10-01-2024 07:23:40,10-04-2024 16:15:27,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1060
10-03-2024 08:13:32,10-04-2024 06:33:41,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1529
10-03-2024 19:53:24,10-04-2024 15:06:53,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1850
10-04-2024 14:24:12,10-04-2024 15:07:00,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1138
10-03-2024 13:59:22,10-04-2024 18:04:07,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1009
10-02-2024 14:38:59,10-03-2024 10:38:22,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1484
10-01-2024 19:45:10,10-04-2024 22:48:03,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1672
10-02-2024 17:24:40,10-02-2024 21:20:39,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1805
10-03-2024 06:43:08,10-04-2024 18:53:43,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1185
10-03-2024 09:36:03,10-03-2024 15:56:12,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1486
10-02-2024 15:25:02,10-03-2024 23:58:35,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1653
10-04-2024 17:55:16,10-04-2024 23:04:28,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1048
10-02-2024 18:03:59,10-04-2024 15:45:50,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1420
10-01-2024 07:40:57,10-03-2024 16:59:14,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1550
10-03-2024 03:27:43,10-03-2024 07:39:08,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1124
10-04-2024 19:57:32,10-04-2024 22:12:23,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1546
10-03-2024 01:47:03,10-04-2024 22:28:35,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1828
10-03-2024 10:35:40,10-03-2024 12:24:45,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1897
10-03-2024 21:19:51,10-04-2024 21:43:59,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1301
10-01-2024 11:20:08,10-03-2024 11:57:09,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1675
10-01-2024 04:54:21,10-02-2024 20:29:29,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1640
10-04-2024 09:10:05,10-04-2024 23:57:54,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1236
10-04-2024 21:55:24,10-04-2024 22:06:46,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1994
10-03-2024 11:36:42,10-03-2024 18:20:59,Ut,Utrecht Centraal,52.089444,5.110278,GV,The Hague Hollands Spoor,52.070833,4.322222,1277
10-02-2024 07:15:49,10-02-2024 18:22:28,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1728
10-04-2024 08:31:00,10-04-2024 14:30:55,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1468
10-01-2024 23:21:59,10-02-2024 14:20:33,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1767
10-04-2024 16:13:29,10-04-2024 21:03:35,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1679
10-03-2024 02:34:18,10-03-2024 11:17:51,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1601
10-04-2024 09:31:02,10-04-2024 12:06:59,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1258
10-01-2024 14:21:40,10-04-2024 12:46:53,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1477
10-01-2024 18:35:28,10-04-2024 21:00:31,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1803
10-01-2024 04:11:40,10-03-2024 16:32:30,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1204
10-04-2024 05:28:02,10-04-2024 09:30:14,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1532
10-04-2024 15:32:52,10-04-2024 19:39:24,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1252
10-01-2024 20:09:08,10-04-2024 02:41:11,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1260
10-04-2024 20:54:53,10-04-2024 23:11:24,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1594
10-03-2024 13:03:29,10-03-2024 16:11:27,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1580
10-02-2024 12:56:28,10-03-2024 05:22:32,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1479
10-02-2024 00:46:11,10-03-2024 20:00:04,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1860
10-01-2024 21:41:54,10-03-2024 11:42:19,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1861
10-02-2024 10:00:47,10-04-2024 08:56:30,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1006
10-01-2024 14:48:59,10-04-2024 23:02:06,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1381
10-04-2024 15:51:25,10-04-2024 18:02:57,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1071
10-02-2024 18:55:21,10-04-2024 21:58:10,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1081
10-04-2024 03:44:30,10-04-2024 17:18:03,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1834
10-03-2024 14:36:05,10-04-2024 13:02:38,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1337
10-02-2024 11:54:36,10-03-2024 15:42:06,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1332
10-03-2024 09:59:18,10-04-2024 03:49:50,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1089
10-01-2024 06:21:23,10-04-2024 06:58:19,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1463
10-03-2024 11:50:38,10-04-2024 20:00:48,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1632
10-02-2024 17:38:35,10-04-2024 19:07:49,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1756
10-01-2024 15:08:45,10-04-2024 18:44:07,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1662
10-01-2024 16:01:43,10-01-2024 18:27:17,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1778
10-01-2024 13:12:42,10-02-2024 03:03:38,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1436
10-01-2024 09:00:20,10-03-2024 04:36:48,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1392
10-02-2024 21:56:08,10-03-2024 22:45:07,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1220
10-04-2024 23:11:58,10-04-2024 23:54:01,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1557
10-02-2024 08:54:55,10-04-2024 01:40:08,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1922
10-02-2024 06:21:22,10-03-2024 00:53:58,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1176
10-03-2024 23:44:22,10-04-2024 21:23:12,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1950
10-03-2024 01:41:20,10-03-2024 06:00:39,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1482
10-01-2024 00:50:55,10-04-2024 21:17:28,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1427
10-01-2024 04:30:15,10-02-2024 03:56:56,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1129
10-04-2024 20:06:00,10-04-2024 20:35:41,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1904
10-03-2024 17:42:09,10-04-2024 07:27:15,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1197
10-03-2024 00:21:28,10-03-2024 07:25:38,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1748
10-03-2024 20:45:59,10-04-2024 20:47:29,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1453
10-04-2024 19:33:29,10-04-2024 21:58:27,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1537
10-02-2024 00:38:39,10-03-2024 03:11:52,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1403
10-03-2024 20:35:49,10-04-2024 22:19:35,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1685
10-01-2024 08:44:47,10-03-2024 05:44:49,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1352
10-04-2024 10:19:06,10-04-2024 13:50:42,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1461
10-03-2024 16:39:00,10-04-2024 04:32:29,GV,The Hague Hollands Spoor,52.070833,4.322222,Gvc,The Hague Centraal,52.084167,4.324722,1889
10-01-2024 11:56:02,10-02-2024 09:59:58,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1497
10-02-2024 17:29:36,10-03-2024 12:57:36,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1419
10-04-2024 00:47:25,10-04-2024 10:40:20,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1436
10-03-2024 23:50:13,10-04-2024 01:59:55,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1406
10-04-2024 18:38:03,10-04-2024 19:19:17,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1501
10-03-2024 22:37:40,10-04-2024 05:50:37,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1059
10-02-2024 20:06:35,10-03-2024 15:47:03,GV,The Hague Hollands Spoor,52.070833,4.322222,Nm,Nijmegen Station,51.841111,5.854167,1621
10-01-2024 09:53:51,10-02-2024 12:52:21,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1592
10-04-2024 11:07:34,10-04-2024 13:43:28,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1369
10-04-2024 22:00:32,10-04-2024 23:13:08,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1870
10-02-2024 01:53:43,10-03-2024 09:15:19,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1879
10-01-2024 07:18:45,10-02-2024 09:21:56,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1110
10-04-2024 14:58:31,10-04-2024 16:15:20,Rtb,Rotterdam Blaak,51.920582,4.486082,Ah,Arnhem Centraal,51.985,5.898611,1617
10-01-2024 19:04:47,10-04-2024 20:10:31,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1503
10-01-2024 00:45:01,10-03-2024 01:55:38,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1491
10-03-2024 13:04:56,10-03-2024 18:20:29,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1503
10-03-2024 14:11:35,10-04-2024 16:58:03,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1846
10-02-2024 02:34:20,10-03-2024 03:21:12,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1258
10-03-2024 05:17:26,10-03-2024 23:59:48,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1350
10-01-2024 06:09:32,10-02-2024 19:40:23,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1577
10-03-2024 22:01:32,10-04-2024 06:16:20,Asd,Amsterdam Centraal,52.379189,4.899431,Rtb,Rotterdam Blaak,51.920582,4.486082,1153
10-02-2024 19:45:32,10-03-2024 01:41:00,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1655
10-03-2024 12:44:16,10-03-2024 13:05:50,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1734
10-02-2024 04:24:00,10-02-2024 09:09:47,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1679
10-02-2024 03:49:13,10-03-2024 23:06:42,GV,The Hague Hollands Spoor,52.070833,4.322222,Ams,Amsterdam Amstel,52.346587,4.918684,1683
10-02-2024 07:34:40,10-02-2024 20:12:20,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1443
10-01-2024 15:27:27,10-04-2024 05:56:45,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1498
10-03-2024 19:44:27,10-03-2024 23:22:59,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1869
10-01-2024 03:39:40,10-01-2024 10:40:44,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1896
10-03-2024 21:13:17,10-04-2024 18:32:01,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1313
10-02-2024 14:49:11,10-03-2024 13:47:58,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1088
10-01-2024 04:11:29,10-03-2024 04:08:46,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1027
10-02-2024 10:24:00,10-04-2024 22:06:19,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1713
10-03-2024 19:01:02,10-03-2024 21:41:24,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1103
10-01-2024 19:36:34,10-02-2024 13:00:16,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1188
10-04-2024 19:27:38,10-04-2024 19:41:54,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1737
10-03-2024 13:43:42,10-03-2024 19:35:34,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1430
10-01-2024 19:38:42,10-03-2024 20:35:41,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1014
10-04-2024 19:22:48,10-04-2024 22:34:50,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1829
10-02-2024 10:54:22,10-04-2024 09:08:24,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1968
10-04-2024 15:02:18,10-04-2024 23:37:56,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1535
10-03-2024 18:13:06,10-04-2024 19:51:41,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1702
10-04-2024 21:53:20,10-04-2024 23:58:33,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1054
10-03-2024 00:38:29,10-03-2024 20:44:30,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1652
10-01-2024 08:16:24,10-01-2024 22:54:21,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1613
10-01-2024 14:22:17,10-03-2024 23:28:23,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1206
10-02-2024 21:39:32,10-02-2024 23:26:46,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1099
10-02-2024 00:05:40,10-03-2024 11:01:11,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1772
10-04-2024 23:36:22,10-04-2024 23:51:57,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1238
10-04-2024 01:02:38,10-04-2024 08:28:18,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1839
10-02-2024 14:52:36,10-03-2024 21:22:37,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1945
10-01-2024 16:04:30,10-02-2024 15:46:29,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1749
10-04-2024 19:20:00,10-04-2024 22:17:33,GV,The Hague Hollands Spoor,52.070833,4.322222,Gvc,The Hague Centraal,52.084167,4.324722,1432
10-03-2024 23:19:35,10-04-2024 01:36:44,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1191
10-03-2024 12:14:14,10-04-2024 16:30:49,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1861
10-02-2024 01:23:24,10-03-2024 23:50:36,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1796
10-03-2024 07:39:19,10-04-2024 11:23:30,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1666
10-02-2024 15:24:36,10-03-2024 16:12:11,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1763
10-03-2024 23:36:39,10-04-2024 08:56:26,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1757
10-04-2024 08:19:14,10-04-2024 09:42:13,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1684
10-02-2024 06:27:01,10-04-2024 12:20:39,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1270
10-01-2024 09:51:33,10-02-2024 06:47:39,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1547
10-03-2024 17:35:03,10-04-2024 16:54:57,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1327
10-02-2024 05:19:48,10-03-2024 12:47:28,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1226
