"startStationID","startStationName","startstationlatitude","startstationlongitude","endstationid","endstationname","endstationlatitude","endstationlongitude","bikeid"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Uto","Utrecht Overvecht","52.113333","5.111111","1529"
"Uto","Utrecht Overvecht","52.113333","5.111111","GV","The Hague Hollands Spoor","52.070833","4.322222","1648"
"Gvc","The Hague Centraal","52.084167","4.324722","Rtb","Rotterdam Blaak","51.920582","4.486082","1089"
"Rtd","Rotterdam Centraal","51.9225","4.467167","GV","The Hague Hollands Spoor","52.070833","4.322222","1158"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Ut","Utrecht Centraal","52.089444","5.110278","1186"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Ut","Utrecht Centraal","52.089444","5.110278","1208"
"Asd","Amsterdam Centraal","52.379189","4.899431","Rtd","Rotterdam Centraal","51.9225","4.467167","1379"
"Uto","Utrecht Overvecht","52.113333","5.111111","Gvc","The Hague Centraal","52.084167","4.324722","1637"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Ut","Utrecht Centraal","52.089444","5.110278","1419"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Uto","Utrecht Overvecht","52.113333","5.111111","1862"
"Gvc","The Hague Centraal","52.084167","4.324722","GV","The Hague Hollands Spoor","52.070833","4.322222","1888"
"Ut","Utrecht Centraal","52.089444","5.110278","Asdz","Amsterdam Zuid","52.338602","4.871978","1284"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Nm","Nijmegen Station","51.841111","5.854167","1575"
"Nm","Nijmegen Station","51.841111","5.854167","Asdz","Amsterdam Zuid","52.338602","4.871978","1067"
"Ut","Utrecht Centraal","52.089444","5.110278","Asd","Amsterdam Centraal","52.379189","4.899431","1884"
"Ut","Utrecht Centraal","52.089444","5.110278","Ah","Arnhem Centraal","51.985","5.898611","1275"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Rtb","Rotterdam Blaak","51.920582","4.486082","1880"
"Asd","Amsterdam Centraal","52.379189","4.899431","Rtb","Rotterdam Blaak","51.920582","4.486082","1333"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Ut","Utrecht Centraal","52.089444","5.110278","1097"
"Nm","Nijmegen Station","51.841111","5.854167","Gvc","The Hague Centraal","52.084167","4.324722","1868"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Gvc","The Hague Centraal","52.084167","4.324722","1802"
"Asd","Amsterdam Centraal","52.379189","4.899431","Ams","Amsterdam Amstel","52.346587","4.918684","1288"
"Asd","Amsterdam Centraal","52.379189","4.899431","Asdz","Amsterdam Zuid","52.338602","4.871978","1771"
"Uto","Utrecht Overvecht","52.113333","5.111111","Gvc","The Hague Centraal","52.084167","4.324722","1211"
"Ah","Arnhem Centraal","51.985","5.898611","Asd","Amsterdam Centraal","52.379189","4.899431","1767"
"Ut","Utrecht Centraal","52.089444","5.110278","Uto","Utrecht Overvecht","52.113333","5.111111","1165"
"Uto","Utrecht Overvecht","52.113333","5.111111","Nm","Nijmegen Station","51.841111","5.854167","1390"
"Uto","Utrecht Overvecht","52.113333","5.111111","Asdz","Amsterdam Zuid","52.338602","4.871978","1312"
"Ams","Amsterdam Amstel","52.346587","4.918684","Rtb","Rotterdam Blaak","51.920582","4.486082","1266"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Uto","Utrecht Overvecht","52.113333","5.111111","1782"
"Ams","Amsterdam Amstel","52.346587","4.918684","Rtd","Rotterdam Centraal","51.9225","4.467167","1438"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Rtb","Rotterdam Blaak","51.920582","4.486082","1605"
"Asd","Amsterdam Centraal","52.379189","4.899431","Nm","Nijmegen Station","51.841111","5.854167","1133"
"Nm","Nijmegen Station","51.841111","5.854167","Asdz","Amsterdam Zuid","52.338602","4.871978","1972"
"Gvc","The Hague Centraal","52.084167","4.324722","GV","The Hague Hollands Spoor","52.070833","4.322222","1202"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Rtb","Rotterdam Blaak","51.920582","4.486082","1506"
"Ams","Amsterdam Amstel","52.346587","4.918684","Asdz","Amsterdam Zuid","52.338602","4.871978","1445"
"Gvc","The Hague Centraal","52.084167","4.324722","Rtd","Rotterdam Centraal","51.9225","4.467167","1170"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Rtd","Rotterdam Centraal","51.9225","4.467167","1196"
"Asd","Amsterdam Centraal","52.379189","4.899431","Ams","Amsterdam Amstel","52.346587","4.918684","1576"
"Nm","Nijmegen Station","51.841111","5.854167","Ah","Arnhem Centraal","51.985","5.898611","1590"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Rtd","Rotterdam Centraal","51.9225","4.467167","1678"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Asdz","Amsterdam Zuid","52.338602","4.871978","1729"
"Ah","Arnhem Centraal","51.985","5.898611","Asdz","Amsterdam Zuid","52.338602","4.871978","1734"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Nm","Nijmegen Station","51.841111","5.854167","1039"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Rtb","Rotterdam Blaak","51.920582","4.486082","1458"
"Nm","Nijmegen Station","51.841111","5.854167","Ut","Utrecht Centraal","52.089444","5.110278","1485"
"Ah","Arnhem Centraal","51.985","5.898611","Ut","Utrecht Centraal","52.089444","5.110278","1482"
"Nm","Nijmegen Station","51.841111","5.854167","Ams","Amsterdam Amstel","52.346587","4.918684","1348"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Uto","Utrecht Overvecht","52.113333","5.111111","1105"
"Nm","Nijmegen Station","51.841111","5.854167","Asdz","Amsterdam Zuid","52.338602","4.871978","1778"
"Gvc","The Hague Centraal","52.084167","4.324722","Ams","Amsterdam Amstel","52.346587","4.918684","1905"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Rtd","Rotterdam Centraal","51.9225","4.467167","1953"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Ut","Utrecht Centraal","52.089444","5.110278","1432"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Uto","Utrecht Overvecht","52.113333","5.111111","1668"
"Asdz","Amsterdam Zuid","52.338602","4.871978","GV","The Hague Hollands Spoor","52.070833","4.322222","1398"
"Gvc","The Hague Centraal","52.084167","4.324722","Uto","Utrecht Overvecht","52.113333","5.111111","1622"
"Ah","Arnhem Centraal","51.985","5.898611","Rtd","Rotterdam Centraal","51.9225","4.467167","1488"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Gvc","The Hague Centraal","52.084167","4.324722","1082"
"Gvc","The Hague Centraal","52.084167","4.324722","Ut","Utrecht Centraal","52.089444","5.110278","1088"
"Gvc","The Hague Centraal","52.084167","4.324722","Ah","Arnhem Centraal","51.985","5.898611","1853"
"Asd","Amsterdam Centraal","52.379189","4.899431","GV","The Hague Hollands Spoor","52.070833","4.322222","1293"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Ams","Amsterdam Amstel","52.346587","4.918684","1816"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Asd","Amsterdam Centraal","52.379189","4.899431","1564"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Uto","Utrecht Overvecht","52.113333","5.111111","1434"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Rtb","Rotterdam Blaak","51.920582","4.486082","1247"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Rtb","Rotterdam Blaak","51.920582","4.486082","1552"
"Ah","Arnhem Centraal","51.985","5.898611","GV","The Hague Hollands Spoor","52.070833","4.322222","1839"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Rtd","Rotterdam Centraal","51.9225","4.467167","1826"
"Gvc","The Hague Centraal","52.084167","4.324722","GV","The Hague Hollands Spoor","52.070833","4.322222","1608"
"Ah","Arnhem Centraal","51.985","5.898611","Ams","Amsterdam Amstel","52.346587","4.918684","1809"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Ah","Arnhem Centraal","51.985","5.898611","1638"
"Uto","Utrecht Overvecht","52.113333","5.111111","Ah","Arnhem Centraal","51.985","5.898611","1043"
"Ah","Arnhem Centraal","51.985","5.898611","Uto","Utrecht Overvecht","52.113333","5.111111","1953"
"Nm","Nijmegen Station","51.841111","5.854167","Rtb","Rotterdam Blaak","51.920582","4.486082","1429"
"Uto","Utrecht Overvecht","52.113333","5.111111","Rtb","Rotterdam Blaak","51.920582","4.486082","1866"
"Rtb","Rotterdam Blaak","51.920582","4.486082","GV","The Hague Hollands Spoor","52.070833","4.322222","1939"
"Ah","Arnhem Centraal","51.985","5.898611","Asd","Amsterdam Centraal","52.379189","4.899431","1933"
"Gvc","The Hague Centraal","52.084167","4.324722","Rtb","Rotterdam Blaak","51.920582","4.486082","1328"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Ut","Utrecht Centraal","52.089444","5.110278","1747"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Asd","Amsterdam Centraal","52.379189","4.899431","1912"
"Ut","Utrecht Centraal","52.089444","5.110278","Ah","Arnhem Centraal","51.985","5.898611","1445"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Uto","Utrecht Overvecht","52.113333","5.111111","1682"
"Asd","Amsterdam Centraal","52.379189","4.899431","Ut","Utrecht Centraal","52.089444","5.110278","1352"
"Ams","Amsterdam Amstel","52.346587","4.918684","Asd","Amsterdam Centraal","52.379189","4.899431","1927"
"Gvc","The Hague Centraal","52.084167","4.324722","Uto","Utrecht Overvecht","52.113333","5.111111","1010"
"Ut","Utrecht Centraal","52.089444","5.110278","Nm","Nijmegen Station","51.841111","5.854167","1001"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Ut","Utrecht Centraal","52.089444","5.110278","1872"
"Asd","Amsterdam Centraal","52.379189","4.899431","Rtb","Rotterdam Blaak","51.920582","4.486082","1642"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Ams","Amsterdam Amstel","52.346587","4.918684","1344"
"Gvc","The Hague Centraal","52.084167","4.324722","Nm","Nijmegen Station","51.841111","5.854167","1827"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Nm","Nijmegen Station","51.841111","5.854167","1929"
"Ah","Arnhem Centraal","51.985","5.898611","Rtd","Rotterdam Centraal","51.9225","4.467167","1927"
"Gvc","The Hague Centraal","52.084167","4.324722","Rtd","Rotterdam Centraal","51.9225","4.467167","1622"
"Asd","Amsterdam Centraal","52.379189","4.899431","GV","The Hague Hollands Spoor","52.070833","4.322222","1938"
"Uto","Utrecht Overvecht","52.113333","5.111111","Rtb","Rotterdam Blaak","51.920582","4.486082","1056"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Ah","Arnhem Centraal","51.985","5.898611","1405"
"Asdz","Amsterdam Zuid","52.338602","4.871978","GV","The Hague Hollands Spoor","52.070833","4.322222","1425"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Nm","Nijmegen Station","51.841111","5.854167","1836"
"Gvc","The Hague Centraal","52.084167","4.324722","Uto","Utrecht Overvecht","52.113333","5.111111","1194"
"Asd","Amsterdam Centraal","52.379189","4.899431","Uto","Utrecht Overvecht","52.113333","5.111111","1740"
"Ams","Amsterdam Amstel","52.346587","4.918684","Ut","Utrecht Centraal","52.089444","5.110278","1685"
"Asdz","Amsterdam Zuid","52.338602","4.871978","GV","The Hague Hollands Spoor","52.070833","4.322222","1585"
"Ams","Amsterdam Amstel","52.346587","4.918684","Ah","Arnhem Centraal","51.985","5.898611","1865"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Ams","Amsterdam Amstel","52.346587","4.918684","1201"
"Nm","Nijmegen Station","51.841111","5.854167","Gvc","The Hague Centraal","52.084167","4.324722","1919"
"Ams","Amsterdam Amstel","52.346587","4.918684","Asd","Amsterdam Centraal","52.379189","4.899431","1602"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Gvc","The Hague Centraal","52.084167","4.324722","1771"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Uto","Utrecht Overvecht","52.113333","5.111111","1139"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Asd","Amsterdam Centraal","52.379189","4.899431","1254"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Gvc","The Hague Centraal","52.084167","4.324722","1525"
"Ah","Arnhem Centraal","51.985","5.898611","Ut","Utrecht Centraal","52.089444","5.110278","1078"
"Ah","Arnhem Centraal","51.985","5.898611","Uto","Utrecht Overvecht","52.113333","5.111111","1298"
"Ut","Utrecht Centraal","52.089444","5.110278","Asdz","Amsterdam Zuid","52.338602","4.871978","1614"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Ut","Utrecht Centraal","52.089444","5.110278","1075"
"Uto","Utrecht Overvecht","52.113333","5.111111","Ams","Amsterdam Amstel","52.346587","4.918684","1232"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Rtd","Rotterdam Centraal","51.9225","4.467167","1872"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Asd","Amsterdam Centraal","52.379189","4.899431","1436"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Rtb","Rotterdam Blaak","51.920582","4.486082","1337"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Asd","Amsterdam Centraal","52.379189","4.899431","1366"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Gvc","The Hague Centraal","52.084167","4.324722","1877"
"Gvc","The Hague Centraal","52.084167","4.324722","Rtb","Rotterdam Blaak","51.920582","4.486082","1170"
"Ut","Utrecht Centraal","52.089444","5.110278","Asdz","Amsterdam Zuid","52.338602","4.871978","1130"
"Uto","Utrecht Overvecht","52.113333","5.111111","Ah","Arnhem Centraal","51.985","5.898611","1951"
"Asd","Amsterdam Centraal","52.379189","4.899431","Nm","Nijmegen Station","51.841111","5.854167","1628"
"Nm","Nijmegen Station","51.841111","5.854167","Rtd","Rotterdam Centraal","51.9225","4.467167","1826"
"Nm","Nijmegen Station","51.841111","5.854167","Asd","Amsterdam Centraal","52.379189","4.899431","1571"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Asdz","Amsterdam Zuid","52.338602","4.871978","1573"
"Asd","Amsterdam Centraal","52.379189","4.899431","Ut","Utrecht Centraal","52.089444","5.110278","1383"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Gvc","The Hague Centraal","52.084167","4.324722","1331"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Ams","Amsterdam Amstel","52.346587","4.918684","1427"
"Ams","Amsterdam Amstel","52.346587","4.918684","GV","The Hague Hollands Spoor","52.070833","4.322222","1148"
"Ams","Amsterdam Amstel","52.346587","4.918684","Rtb","Rotterdam Blaak","51.920582","4.486082","1955"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Rtb","Rotterdam Blaak","51.920582","4.486082","1503"
"Ut","Utrecht Centraal","52.089444","5.110278","GV","The Hague Hollands Spoor","52.070833","4.322222","1761"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Rtd","Rotterdam Centraal","51.9225","4.467167","1119"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Nm","Nijmegen Station","51.841111","5.854167","1371"
"Ams","Amsterdam Amstel","52.346587","4.918684","Rtd","Rotterdam Centraal","51.9225","4.467167","1089"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Rtb","Rotterdam Blaak","51.920582","4.486082","1889"
"Ams","Amsterdam Amstel","52.346587","4.918684","Ah","Arnhem Centraal","51.985","5.898611","1299"
"Ams","Amsterdam Amstel","52.346587","4.918684","Asd","Amsterdam Centraal","52.379189","4.899431","1556"
"Ams","Amsterdam Amstel","52.346587","4.918684","Ut","Utrecht Centraal","52.089444","5.110278","1551"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Nm","Nijmegen Station","51.841111","5.854167","1796"
"Nm","Nijmegen Station","51.841111","5.854167","Ah","Arnhem Centraal","51.985","5.898611","1164"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Asdz","Amsterdam Zuid","52.338602","4.871978","1756"
"Ut","Utrecht Centraal","52.089444","5.110278","Rtd","Rotterdam Centraal","51.9225","4.467167","1051"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Ut","Utrecht Centraal","52.089444","5.110278","1014"
"Ams","Amsterdam Amstel","52.346587","4.918684","Uto","Utrecht Overvecht","52.113333","5.111111","1304"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Uto","Utrecht Overvecht","52.113333","5.111111","1100"
"Ut","Utrecht Centraal","52.089444","5.110278","Ah","Arnhem Centraal","51.985","5.898611","1518"
"Asd","Amsterdam Centraal","52.379189","4.899431","GV","The Hague Hollands Spoor","52.070833","4.322222","1477"
"Gvc","The Hague Centraal","52.084167","4.324722","Rtb","Rotterdam Blaak","51.920582","4.486082","1887"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Ah","Arnhem Centraal","51.985","5.898611","1046"
"Uto","Utrecht Overvecht","52.113333","5.111111","Asd","Amsterdam Centraal","52.379189","4.899431","1012"
"Asd","Amsterdam Centraal","52.379189","4.899431","Uto","Utrecht Overvecht","52.113333","5.111111","1718"
"Gvc","The Hague Centraal","52.084167","4.324722","Ams","Amsterdam Amstel","52.346587","4.918684","1276"
"Asd","Amsterdam Centraal","52.379189","4.899431","Rtd","Rotterdam Centraal","51.9225","4.467167","1595"
"Ams","Amsterdam Amstel","52.346587","4.918684","Ut","Utrecht Centraal","52.089444","5.110278","1260"
"Ah","Arnhem Centraal","51.985","5.898611","Ams","Amsterdam Amstel","52.346587","4.918684","1226"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Uto","Utrecht Overvecht","52.113333","5.111111","1998"
"Asd","Amsterdam Centraal","52.379189","4.899431","Ut","Utrecht Centraal","52.089444","5.110278","1610"
"Rtd","Rotterdam Centraal","51.9225","4.467167","Ut","Utrecht Centraal","52.089444","5.110278","1573"
"Uto","Utrecht Overvecht","52.113333","5.111111","Rtb","Rotterdam Blaak","51.920582","4.486082","1371"
"Gvc","The Hague Centraal","52.084167","4.324722","Rtd","Rotterdam Centraal","51.9225","4.467167","1127"
"Gvc","The Hague Centraal","52.084167","4.324722","Rtb","Rotterdam Blaak","51.920582","4.486082","1889"
"Asd","Amsterdam Centraal","52.379189","4.899431","Ut","Utrecht Centraal","52.089444","5.110278","1437"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Ah","Arnhem Centraal","51.985","5.898611","1195"
"Uto","Utrecht Overvecht","52.113333","5.111111","Nm","Nijmegen Station","51.841111","5.854167","1039"
"Ah","Arnhem Centraal","51.985","5.898611","Ut","Utrecht Centraal","52.089444","5.110278","1765"
"Ut","Utrecht Centraal","52.089444","5.110278","Nm","Nijmegen Station","51.841111","5.854167","1519"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Rtd","Rotterdam Centraal","51.9225","4.467167","1935"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Ah","Arnhem Centraal","51.985","5.898611","1407"
"Rtb","Rotterdam Blaak","51.920582","4.486082","Gvc","The Hague Centraal","52.084167","4.324722","1672"
"Ams","Amsterdam Amstel","52.346587","4.918684","Ah","Arnhem Centraal","51.985","5.898611","1644"
"Ah","Arnhem Centraal","51.985","5.898611","Uto","Utrecht Overvecht","52.113333","5.111111","1237"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Ut","Utrecht Centraal","52.089444","5.110278","1015"
"GV","The Hague Hollands Spoor","52.070833","4.322222","Gvc","The Hague Centraal","52.084167","4.324722","1854"
"Asdz","Amsterdam Zuid","52.338602","4.871978","Rtd","Rotterdam Centraal","51.9225","4.467167","1574"
"Asd","Amsterdam Centraal","52.379189","4.899431","Ut","Utrecht Centraal","52.089444","5.110278","1575"
"Ah","Arnhem Centraal","51.985","5.898611","GV","The Hague Hollands Spoor","52.070833","4.322222","1128"
